,Country,CountryCode,Province,City,CityCode,Lat,Lon,Cases,Status,Date,NewCases
581,Singapore,SG,,,,1.35,103.82,66812,confirmed,2021-08-25T00:00:00Z,120.0
582,Singapore,SG,,,,1.35,103.82,66928,confirmed,2021-08-26T00:00:00Z,116.0
583,Singapore,SG,,,,1.35,103.82,66928,confirmed,2021-08-27T00:00:00Z,0.0
584,Singapore,SG,,,,1.35,103.82,67171,confirmed,2021-08-28T00:00:00Z,243.0
585,Singapore,SG,,,,1.35,103.82,67171,confirmed,2021-08-29T00:00:00Z,0.0
586,Singapore,SG,,,,1.35,103.82,67459,confirmed,2021-08-30T00:00:00Z,288.0
587,Singapore,SG,,,,1.35,103.82,67620,confirmed,2021-08-31T00:00:00Z,161.0
588,Singapore,SG,,,,1.35,103.82,67800,confirmed,2021-09-01T00:00:00Z,180.0
589,Singapore,SG,,,,1.35,103.82,67991,confirmed,2021-09-02T00:00:00Z,191.0
590,Singapore,SG,,,,1.35,103.82,68210,confirmed,2021-09-03T00:00:00Z,219.0
591,Singapore,SG,,,,1.35,103.82,68469,confirmed,2021-09-04T00:00:00Z,259.0
592,Singapore,SG,,,,1.35,103.82,68660,confirmed,2021-09-05T00:00:00Z,191.0
593,Singapore,SG,,,,1.35,103.82,68901,confirmed,2021-09-06T00:00:00Z,241.0
594,Singapore,SG,,,,1.35,103.82,69233,confirmed,2021-09-07T00:00:00Z,332.0
595,Singapore,SG,,,,1.35,103.82,69582,confirmed,2021-09-08T00:00:00Z,349.0
596,Singapore,SG,,,,1.35,103.82,70039,confirmed,2021-09-09T00:00:00Z,457.0
597,Singapore,SG,,,,1.35,103.82,70612,confirmed,2021-09-10T00:00:00Z,573.0
598,Singapore,SG,,,,1.35,103.82,71167,confirmed,2021-09-11T00:00:00Z,555.0
599,Singapore,SG,,,,1.35,103.82,71687,confirmed,2021-09-12T00:00:00Z,520.0
600,Singapore,SG,,,,1.35,103.82,72294,confirmed,2021-09-13T00:00:00Z,607.0
601,Singapore,SG,,,,1.35,103.82,73131,confirmed,2021-09-14T00:00:00Z,837.0
602,Singapore,SG,,,,1.35,103.82,73938,confirmed,2021-09-15T00:00:00Z,807.0
603,Singapore,SG,,,,1.35,103.82,74848,confirmed,2021-09-16T00:00:00Z,910.0
604,Singapore,SG,,,,1.35,103.82,75783,confirmed,2021-09-17T00:00:00Z,935.0
605,Singapore,SG,,,,1.35,103.82,76792,confirmed,2021-09-18T00:00:00Z,1009.0
606,Singapore,SG,,,,1.35,103.82,77804,confirmed,2021-09-19T00:00:00Z,1012.0
607,Singapore,SG,,,,1.35,103.82,78721,confirmed,2021-09-20T00:00:00Z,917.0
608,Singapore,SG,,,,1.35,103.82,79899,confirmed,2021-09-21T00:00:00Z,1178.0
609,Singapore,SG,,,,1.35,103.82,81356,confirmed,2021-09-22T00:00:00Z,1457.0
610,Singapore,SG,,,,1.35,103.82,82860,confirmed,2021-09-23T00:00:00Z,1504.0
611,Singapore,SG,,,,1.35,103.82,84510,confirmed,2021-09-24T00:00:00Z,1650.0
612,Singapore,SG,,,,1.35,103.82,85953,confirmed,2021-09-25T00:00:00Z,1443.0
613,Singapore,SG,,,,1.35,103.82,87892,confirmed,2021-09-26T00:00:00Z,1939.0
614,Singapore,SG,,,,1.35,103.82,89539,confirmed,2021-09-27T00:00:00Z,1647.0
615,Singapore,SG,,,,1.35,103.82,91775,confirmed,2021-09-28T00:00:00Z,2236.0
616,Singapore,SG,,,,1.35,103.82,94043,confirmed,2021-09-29T00:00:00Z,2268.0
617,Singapore,SG,,,,1.35,103.82,96521,confirmed,2021-09-30T00:00:00Z,2478.0
618,Singapore,SG,,,,1.35,103.82,99430,confirmed,2021-10-01T00:00:00Z,2909.0
619,Singapore,SG,,,,1.35,103.82,101786,confirmed,2021-10-02T00:00:00Z,2356.0
620,Singapore,SG,,,,1.35,103.82,103843,confirmed,2021-10-03T00:00:00Z,2057.0
621,Singapore,SG,,,,1.35,103.82,106318,confirmed,2021-10-04T00:00:00Z,2475.0
622,Singapore,SG,,,,1.35,103.82,109804,confirmed,2021-10-05T00:00:00Z,3486.0
623,Singapore,SG,,,,1.35,103.82,113381,confirmed,2021-10-06T00:00:00Z,3577.0
624,Singapore,SG,,,,1.35,103.82,116864,confirmed,2021-10-07T00:00:00Z,3483.0
625,Singapore,SG,,,,1.35,103.82,120454,confirmed,2021-10-08T00:00:00Z,3590.0
626,Singapore,SG,,,,1.35,103.82,124157,confirmed,2021-10-09T00:00:00Z,3703.0
627,Singapore,SG,,,,1.35,103.82,126966,confirmed,2021-10-10T00:00:00Z,2809.0
628,Singapore,SG,,,,1.35,103.82,129229,confirmed,2021-10-11T00:00:00Z,2263.0
629,Singapore,SG,,,,1.35,103.82,132205,confirmed,2021-10-12T00:00:00Z,2976.0
630,Singapore,SG,,,,1.35,103.82,135395,confirmed,2021-10-13T00:00:00Z,3190.0
631,Singapore,SG,,,,1.35,103.82,138327,confirmed,2021-10-14T00:00:00Z,2932.0
632,Singapore,SG,,,,1.35,103.82,141772,confirmed,2021-10-15T00:00:00Z,3445.0
633,Singapore,SG,,,,1.35,103.82,145120,confirmed,2021-10-16T00:00:00Z,3348.0
634,Singapore,SG,,,,1.35,103.82,148178,confirmed,2021-10-17T00:00:00Z,3058.0
635,Singapore,SG,,,,1.35,103.82,150731,confirmed,2021-10-18T00:00:00Z,2553.0
636,Singapore,SG,,,,1.35,103.82,154725,confirmed,2021-10-19T00:00:00Z,3994.0
637,Singapore,SG,,,,1.35,103.82,158587,confirmed,2021-10-20T00:00:00Z,3862.0
638,Singapore,SG,,,,1.35,103.82,162026,confirmed,2021-10-21T00:00:00Z,3439.0
639,Singapore,SG,,,,1.35,103.82,165663,confirmed,2021-10-22T00:00:00Z,3637.0
640,Singapore,SG,,,,1.35,103.82,169261,confirmed,2021-10-23T00:00:00Z,3598.0
641,Singapore,SG,,,,1.35,103.82,172644,confirmed,2021-10-24T00:00:00Z,3383.0
642,Singapore,SG,,,,1.35,103.82,175818,confirmed,2021-10-25T00:00:00Z,3174.0
643,Singapore,SG,,,,1.35,103.82,179095,confirmed,2021-10-26T00:00:00Z,3277.0
644,Singapore,SG,,,,1.35,103.82,184419,confirmed,2021-10-27T00:00:00Z,5324.0
645,Singapore,SG,,,,1.35,103.82,187851,confirmed,2021-10-28T00:00:00Z,3432.0
646,Singapore,SG,,,,1.35,103.82,192099,confirmed,2021-10-29T00:00:00Z,4248.0
647,Singapore,SG,,,,1.35,103.82,195211,confirmed,2021-10-30T00:00:00Z,3112.0
648,Singapore,SG,,,,1.35,103.82,198374,confirmed,2021-10-31T00:00:00Z,3163.0
649,Singapore,SG,,,,1.35,103.82,200844,confirmed,2021-11-01T00:00:00Z,2470.0
650,Singapore,SG,,,,1.35,103.82,204340,confirmed,2021-11-02T00:00:00Z,3496.0
651,Singapore,SG,,,,1.35,103.82,207975,confirmed,2021-11-03T00:00:00Z,3635.0
652,Singapore,SG,,,,1.35,103.82,210978,confirmed,2021-11-04T00:00:00Z,3003.0
653,Singapore,SG,,,,1.35,103.82,212745,confirmed,2021-11-05T00:00:00Z,1767.0
654,Singapore,SG,,,,1.35,103.82,215780,confirmed,2021-11-06T00:00:00Z,3035.0
655,Singapore,SG,,,,1.35,103.82,218333,confirmed,2021-11-07T00:00:00Z,2553.0
656,Singapore,SG,,,,1.35,103.82,220803,confirmed,2021-11-08T00:00:00Z,2470.0
657,Singapore,SG,,,,1.35,103.82,224200,confirmed,2021-11-09T00:00:00Z,3397.0
658,Singapore,SG,,,,1.35,103.82,227681,confirmed,2021-11-10T00:00:00Z,3481.0
659,Singapore,SG,,,,1.35,103.82,230077,confirmed,2021-11-11T00:00:00Z,2396.0
660,Singapore,SG,,,,1.35,103.82,233176,confirmed,2021-11-12T00:00:00Z,3099.0
661,Singapore,SG,,,,1.35,103.82,235480,confirmed,2021-11-13T00:00:00Z,2304.0
662,Singapore,SG,,,,1.35,103.82,237203,confirmed,2021-11-14T00:00:00Z,1723.0
663,Singapore,SG,,,,1.35,103.82,239272,confirmed,2021-11-15T00:00:00Z,2069.0
664,Singapore,SG,,,,1.35,103.82,241341,confirmed,2021-11-16T00:00:00Z,2069.0
665,Singapore,SG,,,,1.35,103.82,244815,confirmed,2021-11-17T00:00:00Z,3474.0
666,Singapore,SG,,,,1.35,103.82,244815,confirmed,2021-11-18T00:00:00Z,0.0
667,Singapore,SG,,,,1.35,103.82,248587,confirmed,2021-11-19T00:00:00Z,3772.0
668,Singapore,SG,,,,1.35,103.82,250518,confirmed,2021-11-20T00:00:00Z,1931.0
669,Singapore,SG,,,,1.35,103.82,252188,confirmed,2021-11-21T00:00:00Z,1670.0
670,Singapore,SG,,,,1.35,103.82,253649,confirmed,2021-11-22T00:00:00Z,1461.0
671,Singapore,SG,,,,1.35,103.82,255431,confirmed,2021-11-23T00:00:00Z,1782.0
672,Singapore,SG,,,,1.35,103.82,257510,confirmed,2021-11-24T00:00:00Z,2079.0
673,Singapore,SG,,,,1.35,103.82,258785,confirmed,2021-11-25T00:00:00Z,1275.0
674,Singapore,SG,,,,1.35,103.82,259875,confirmed,2021-11-26T00:00:00Z,1090.0
675,Singapore,SG,,,,1.35,103.82,261636,confirmed,2021-11-27T00:00:00Z,1761.0
676,Singapore,SG,,,,1.35,103.82,262383,confirmed,2021-11-28T00:00:00Z,747.0
677,Singapore,SG,,,,1.35,103.82,263486,confirmed,2021-11-29T00:00:00Z,1103.0
678,Singapore,SG,,,,1.35,103.82,264725,confirmed,2021-11-30T00:00:00Z,1239.0
679,Singapore,SG,,,,1.35,103.82,266049,confirmed,2021-12-01T00:00:00Z,1324.0
680,Singapore,SG,,,,1.35,103.82,267150,confirmed,2021-12-02T00:00:00Z,1101.0
681,Singapore,SG,,,,1.35,103.82,267916,confirmed,2021-12-03T00:00:00Z,766.0
682,Singapore,SG,,,,1.35,103.82,268659,confirmed,2021-12-04T00:00:00Z,743.0
683,Singapore,SG,,,,1.35,103.82,269211,confirmed,2021-12-05T00:00:00Z,552.0
684,Singapore,SG,,,,1.35,103.82,269873,confirmed,2021-12-06T00:00:00Z,662.0
685,Singapore,SG,,,,1.35,103.82,270588,confirmed,2021-12-07T00:00:00Z,715.0
686,Singapore,SG,,,,1.35,103.82,271297,confirmed,2021-12-08T00:00:00Z,709.0
687,Singapore,SG,,,,1.35,103.82,271979,confirmed,2021-12-09T00:00:00Z,682.0
688,Singapore,SG,,,,1.35,103.82,272433,confirmed,2021-12-10T00:00:00Z,454.0
689,Singapore,SG,,,,1.35,103.82,272992,confirmed,2021-12-11T00:00:00Z,559.0
690,Singapore,SG,,,,1.35,103.82,273362,confirmed,2021-12-12T00:00:00Z,370.0
691,Singapore,SG,,,,1.35,103.82,273701,confirmed,2021-12-13T00:00:00Z,339.0
692,Singapore,SG,,,,1.35,103.82,274143,confirmed,2021-12-14T00:00:00Z,442.0
693,Singapore,SG,,,,1.35,103.82,274617,confirmed,2021-12-15T00:00:00Z,474.0
694,Singapore,SG,,,,1.35,103.82,274972,confirmed,2021-12-16T00:00:00Z,355.0
695,Singapore,SG,,,,1.35,103.82,275384,confirmed,2021-12-17T00:00:00Z,412.0
696,Singapore,SG,,,,1.35,103.82,275655,confirmed,2021-12-18T00:00:00Z,271.0
697,Singapore,SG,,,,1.35,103.82,275910,confirmed,2021-12-19T00:00:00Z,255.0
698,Singapore,SG,,,,1.35,103.82,276105,confirmed,2021-12-20T00:00:00Z,195.0
699,Singapore,SG,,,,1.35,103.82,276385,confirmed,2021-12-21T00:00:00Z,280.0
700,Singapore,SG,,,,1.35,103.82,276720,confirmed,2021-12-22T00:00:00Z,335.0
701,Singapore,SG,,,,1.35,103.82,277042,confirmed,2021-12-23T00:00:00Z,322.0
702,Singapore,SG,,,,1.35,103.82,277307,confirmed,2021-12-24T00:00:00Z,265.0
703,Singapore,SG,,,,1.35,103.82,277555,confirmed,2021-12-25T00:00:00Z,248.0
704,Singapore,SG,,,,1.35,103.82,277764,confirmed,2021-12-26T00:00:00Z,209.0
705,Singapore,SG,,,,1.35,103.82,278044,confirmed,2021-12-27T00:00:00Z,280.0
706,Singapore,SG,,,,1.35,103.82,278409,confirmed,2021-12-28T00:00:00Z,365.0
707,Singapore,SG,,,,1.35,103.82,278750,confirmed,2021-12-29T00:00:00Z,341.0
708,Singapore,SG,,,,1.35,103.82,279061,confirmed,2021-12-30T00:00:00Z,311.0
709,Singapore,SG,,,,1.35,103.82,279405,confirmed,2021-12-31T00:00:00Z,344.0
710,Singapore,SG,,,,1.35,103.82,279861,confirmed,2022-01-01T00:00:00Z,456.0
711,Singapore,SG,,,,1.35,103.82,280290,confirmed,2022-01-02T00:00:00Z,429.0
712,Singapore,SG,,,,1.35,103.82,280754,confirmed,2022-01-03T00:00:00Z,464.0
713,Singapore,SG,,,,1.35,103.82,281596,confirmed,2022-01-04T00:00:00Z,842.0
714,Singapore,SG,,,,1.35,103.82,282401,confirmed,2022-01-05T00:00:00Z,805.0
715,Singapore,SG,,,,1.35,103.82,283214,confirmed,2022-01-06T00:00:00Z,813.0
716,Singapore,SG,,,,1.35,103.82,283214,confirmed,2022-01-07T00:00:00Z,0.0
717,Singapore,SG,,,,1.35,103.82,284802,confirmed,2022-01-08T00:00:00Z,1588.0
718,Singapore,SG,,,,1.35,103.82,285647,confirmed,2022-01-09T00:00:00Z,845.0
719,Singapore,SG,,,,1.35,103.82,286397,confirmed,2022-01-10T00:00:00Z,750.0
720,Singapore,SG,,,,1.35,103.82,287243,confirmed,2022-01-11T00:00:00Z,846.0
721,Singapore,SG,,,,1.35,103.82,288125,confirmed,2022-01-12T00:00:00Z,882.0
722,Singapore,SG,,,,1.35,103.82,289085,confirmed,2022-01-13T00:00:00Z,960.0
723,Singapore,SG,,,,1.35,103.82,290030,confirmed,2022-01-14T00:00:00Z,945.0
724,Singapore,SG,,,,1.35,103.82,290986,confirmed,2022-01-15T00:00:00Z,956.0
725,Singapore,SG,,,,1.35,103.82,291849,confirmed,2022-01-16T00:00:00Z,863.0
726,Singapore,SG,,,,1.35,103.82,293014,confirmed,2022-01-17T00:00:00Z,1165.0
727,Singapore,SG,,,,1.35,103.82,294462,confirmed,2022-01-18T00:00:00Z,1448.0
728,Singapore,SG,,,,1.35,103.82,296077,confirmed,2022-01-19T00:00:00Z,1615.0
729,Singapore,SG,,,,1.35,103.82,297549,confirmed,2022-01-20T00:00:00Z,1472.0
730,Singapore,SG,,,,1.35,103.82,307813,confirmed,2022-01-21T00:00:00Z,10264.0
731,Singapore,SG,,,,1.35,103.82,310276,confirmed,2022-01-22T00:00:00Z,2463.0
732,Singapore,SG,,,,1.35,103.82,313772,confirmed,2022-01-23T00:00:00Z,3496.0
733,Singapore,SG,,,,1.35,103.82,316774,confirmed,2022-01-24T00:00:00Z,3002.0
734,Singapore,SG,,,,1.35,103.82,322770,confirmed,2022-01-25T00:00:00Z,5996.0
735,Singapore,SG,,,,1.35,103.82,327602,confirmed,2022-01-26T00:00:00Z,4832.0
736,Singapore,SG,,,,1.35,103.82,333071,confirmed,2022-01-27T00:00:00Z,5469.0
737,Singapore,SG,,,,1.35,103.82,338625,confirmed,2022-01-28T00:00:00Z,5554.0
738,Singapore,SG,,,,1.35,103.82,343832,confirmed,2022-01-29T00:00:00Z,5207.0
739,Singapore,SG,,,,1.35,103.82,348330,confirmed,2022-01-30T00:00:00Z,4498.0
740,Singapore,SG,,,,1.35,103.82,352811,confirmed,2022-01-31T00:00:00Z,4481.0
741,Singapore,SG,,,,1.35,103.82,359075,confirmed,2022-02-01T00:00:00Z,6264.0
742,Singapore,SG,,,,1.35,103.82,362176,confirmed,2022-02-02T00:00:00Z,3101.0
743,Singapore,SG,,,,1.35,103.82,366473,confirmed,2022-02-03T00:00:00Z,4297.0
744,Singapore,SG,,,,1.35,103.82,379681,confirmed,2022-02-04T00:00:00Z,13208.0
745,Singapore,SG,,,,1.35,103.82,379681,confirmed,2022-02-05T00:00:00Z,0.0
746,Singapore,SG,,,,1.35,103.82,390071,confirmed,2022-02-06T00:00:00Z,10390.0
747,Singapore,SG,,,,1.35,103.82,405629,confirmed,2022-02-07T00:00:00Z,15558.0
748,Singapore,SG,,,,1.35,103.82,418640,confirmed,2022-02-08T00:00:00Z,13011.0
749,Singapore,SG,,,,1.35,103.82,428954,confirmed,2022-02-09T00:00:00Z,10314.0
750,Singapore,SG,,,,1.35,103.82,439640,confirmed,2022-02-10T00:00:00Z,10686.0
751,Singapore,SG,,,,1.35,103.82,449570,confirmed,2022-02-11T00:00:00Z,9930.0
752,Singapore,SG,,,,1.35,103.82,460075,confirmed,2022-02-12T00:00:00Z,10505.0
753,Singapore,SG,,,,1.35,103.82,469495,confirmed,2022-02-13T00:00:00Z,9420.0
754,Singapore,SG,,,,1.35,103.82,478577,confirmed,2022-02-14T00:00:00Z,9082.0
755,Singapore,SG,,,,1.35,103.82,497997,confirmed,2022-02-15T00:00:00Z,19420.0
756,Singapore,SG,,,,1.35,103.82,514880,confirmed,2022-02-16T00:00:00Z,16883.0
757,Singapore,SG,,,,1.35,103.82,533425,confirmed,2022-02-17T00:00:00Z,18545.0
758,Singapore,SG,,,,1.35,103.82,551519,confirmed,2022-02-18T00:00:00Z,18094.0
759,Singapore,SG,,,,1.35,103.82,576355,confirmed,2022-02-19T00:00:00Z,24836.0
760,Singapore,SG,,,,1.35,103.82,582638,confirmed,2022-02-20T00:00:00Z,6283.0
761,Singapore,SG,,,,1.35,103.82,596261,confirmed,2022-02-21T00:00:00Z,13623.0
762,Singapore,SG,,,,1.35,103.82,622293,confirmed,2022-02-22T00:00:00Z,26032.0
763,Singapore,SG,,,,1.35,103.82,642605,confirmed,2022-02-23T00:00:00Z,20312.0
764,Singapore,SG,,,,1.35,103.82,661198,confirmed,2022-02-24T00:00:00Z,18593.0
765,Singapore,SG,,,,1.35,103.82,679795,confirmed,2022-02-25T00:00:00Z,18597.0
766,Singapore,SG,,,,1.35,103.82,696652,confirmed,2022-02-26T00:00:00Z,16857.0
767,Singapore,SG,,,,1.35,103.82,710880,confirmed,2022-02-27T00:00:00Z,14228.0
768,Singapore,SG,,,,1.35,103.82,724424,confirmed,2022-02-28T00:00:00Z,13544.0
769,Singapore,SG,,,,1.35,103.82,748504,confirmed,2022-03-01T00:00:00Z,24080.0
770,Singapore,SG,,,,1.35,103.82,767663,confirmed,2022-03-02T00:00:00Z,19159.0
771,Singapore,SG,,,,1.35,103.82,785825,confirmed,2022-03-03T00:00:00Z,18162.0
772,Singapore,SG,,,,1.35,103.82,803389,confirmed,2022-03-04T00:00:00Z,17564.0
773,Singapore,SG,,,,1.35,103.82,819663,confirmed,2022-03-05T00:00:00Z,16274.0
774,Singapore,SG,,,,1.35,103.82,832821,confirmed,2022-03-06T00:00:00Z,13158.0
775,Singapore,SG,,,,1.35,103.82,846341,confirmed,2022-03-07T00:00:00Z,13520.0
776,Singapore,SG,,,,1.35,103.82,846341,confirmed,2022-03-08T00:00:00Z,0.0
777,Singapore,SG,,,,1.35,103.82,885593,confirmed,2022-03-09T00:00:00Z,39252.0
778,Singapore,SG,,,,1.35,103.82,901758,confirmed,2022-03-10T00:00:00Z,16165.0
779,Singapore,SG,,,,1.35,103.82,917103,confirmed,2022-03-11T00:00:00Z,15345.0
780,Singapore,SG,,,,1.35,103.82,929735,confirmed,2022-03-12T00:00:00Z,12632.0
781,Singapore,SG,,,,1.35,103.82,939436,confirmed,2022-03-13T00:00:00Z,9701.0
782,Singapore,SG,,,,1.35,103.82,948478,confirmed,2022-03-14T00:00:00Z,9042.0
783,Singapore,SG,,,,1.35,103.82,964329,confirmed,2022-03-15T00:00:00Z,15851.0
784,Singapore,SG,,,,1.35,103.82,975607,confirmed,2022-03-16T00:00:00Z,11278.0
785,Singapore,SG,,,,1.35,103.82,986320,confirmed,2022-03-17T00:00:00Z,10713.0
786,Singapore,SG,,,,1.35,103.82,996914,confirmed,2022-03-18T00:00:00Z,10594.0
787,Singapore,SG,,,,1.35,103.82,1007158,confirmed,2022-03-19T00:00:00Z,10244.0
788,Singapore,SG,,,,1.35,103.82,1015017,confirmed,2022-03-20T00:00:00Z,7859.0
789,Singapore,SG,,,,1.35,103.82,1022555,confirmed,2022-03-21T00:00:00Z,7538.0
790,Singapore,SG,,,,1.35,103.82,1035721,confirmed,2022-03-22T00:00:00Z,13166.0
791,Singapore,SG,,,,1.35,103.82,1044661,confirmed,2022-03-23T00:00:00Z,8940.0
792,Singapore,SG,,,,1.35,103.82,1053139,confirmed,2022-03-24T00:00:00Z,8478.0
793,Singapore,SG,,,,1.35,103.82,1060723,confirmed,2022-03-25T00:00:00Z,7584.0
794,Singapore,SG,,,,1.35,103.82,1067157,confirmed,2022-03-26T00:00:00Z,6434.0
795,Singapore,SG,,,,1.35,103.82,1067157,confirmed,2022-03-27T00:00:00Z,0.0
796,Singapore,SG,,,,1.35,103.82,1072005,confirmed,2022-03-28T00:00:00Z,4848.0
797,Singapore,SG,,,,1.35,103.82,1085094,confirmed,2022-03-29T00:00:00Z,13089.0
798,Singapore,SG,,,,1.35,103.82,1090823,confirmed,2022-03-30T00:00:00Z,5729.0
799,Singapore,SG,,,,1.35,103.82,1096428,confirmed,2022-03-31T00:00:00Z,5605.0
800,Singapore,SG,,,,1.35,103.82,1101438,confirmed,2022-04-01T00:00:00Z,5010.0
801,Singapore,SG,,,,1.35,103.82,1106001,confirmed,2022-04-02T00:00:00Z,4563.0
802,Singapore,SG,,,,1.35,103.82,1109744,confirmed,2022-04-03T00:00:00Z,3743.0
803,Singapore,SG,,,,1.35,103.82,1109744,confirmed,2022-04-04T00:00:00Z,0.0
804,Singapore,SG,,,,1.35,103.82,1119419,confirmed,2022-04-05T00:00:00Z,9675.0
805,Singapore,SG,,,,1.35,103.82,1123886,confirmed,2022-04-06T00:00:00Z,4467.0
806,Singapore,SG,,,,1.35,103.82,1128155,confirmed,2022-04-07T00:00:00Z,4269.0
807,Singapore,SG,,,,1.35,103.82,1132169,confirmed,2022-04-08T00:00:00Z,4014.0
808,Singapore,SG,,,,1.35,103.82,1135428,confirmed,2022-04-09T00:00:00Z,3259.0
809,Singapore,SG,,,,1.35,103.82,1138001,confirmed,2022-04-10T00:00:00Z,2573.0
810,Singapore,SG,,,,1.35,103.82,1140569,confirmed,2022-04-11T00:00:00Z,2568.0
811,Singapore,SG,,,,1.35,103.82,1145121,confirmed,2022-04-12T00:00:00Z,4552.0
812,Singapore,SG,,,,1.35,103.82,1148656,confirmed,2022-04-13T00:00:00Z,3535.0
813,Singapore,SG,,,,1.35,103.82,1152177,confirmed,2022-04-14T00:00:00Z,3521.0
814,Singapore,SG,,,,1.35,103.82,1155581,confirmed,2022-04-15T00:00:00Z,3404.0
815,Singapore,SG,,,,1.35,103.82,1157251,confirmed,2022-04-16T00:00:00Z,1670.0
816,Singapore,SG,,,,1.35,103.82,1160300,confirmed,2022-04-17T00:00:00Z,3049.0
817,Singapore,SG,,,,1.35,103.82,1162780,confirmed,2022-04-18T00:00:00Z,2480.0
818,Singapore,SG,,,,1.35,103.82,1167498,confirmed,2022-04-19T00:00:00Z,4718.0
819,Singapore,SG,,,,1.35,103.82,1170970,confirmed,2022-04-20T00:00:00Z,3472.0
820,Singapore,SG,,,,1.35,103.82,1174390,confirmed,2022-04-21T00:00:00Z,3420.0
821,Singapore,SG,,,,1.35,103.82,1177415,confirmed,2022-04-22T00:00:00Z,3025.0
822,Singapore,SG,,,,1.35,103.82,1180124,confirmed,2022-04-23T00:00:00Z,2709.0
823,Singapore,SG,,,,1.35,103.82,1182168,confirmed,2022-04-24T00:00:00Z,2044.0
824,Singapore,SG,,,,1.35,103.82,1184226,confirmed,2022-04-25T00:00:00Z,2058.0
825,Singapore,SG,,,,1.35,103.82,1187914,confirmed,2022-04-26T00:00:00Z,3688.0
826,Singapore,SG,,,,1.35,103.82,1187914,confirmed,2022-04-27T00:00:00Z,0.0
827,Singapore,SG,,,,1.35,103.82,1187914,confirmed,2022-04-28T00:00:00Z,0.0
828,Singapore,SG,,,,1.35,103.82,1193250,confirmed,2022-04-29T00:00:00Z,5336.0
829,Singapore,SG,,,,1.35,103.82,1193250,confirmed,2022-04-30T00:00:00Z,0.0
830,Singapore,SG,,,,1.35,103.82,1193250,confirmed,2022-05-01T00:00:00Z,0.0
831,Singapore,SG,,,,1.35,103.82,1200976,confirmed,2022-05-02T00:00:00Z,7726.0
832,Singapore,SG,,,,1.35,103.82,1202546,confirmed,2022-05-03T00:00:00Z,1570.0
833,Singapore,SG,,,,1.35,103.82,1202546,confirmed,2022-05-04T00:00:00Z,0.0
834,Singapore,SG,,,,1.35,103.82,1208917,confirmed,2022-05-05T00:00:00Z,6371.0
835,Singapore,SG,,,,1.35,103.82,1212337,confirmed,2022-05-06T00:00:00Z,3420.0
836,Singapore,SG,,,,1.35,103.82,1215499,confirmed,2022-05-07T00:00:00Z,3162.0
837,Singapore,SG,,,,1.35,103.82,1217922,confirmed,2022-05-08T00:00:00Z,2423.0
838,Singapore,SG,,,,1.35,103.82,1220193,confirmed,2022-05-09T00:00:00Z,2271.0
839,Singapore,SG,,,,1.35,103.82,1225024,confirmed,2022-05-10T00:00:00Z,4831.0
840,Singapore,SG,,,,1.35,103.82,1228914,confirmed,2022-05-11T00:00:00Z,3890.0
841,Singapore,SG,,,,1.35,103.82,1232559,confirmed,2022-05-12T00:00:00Z,3645.0
842,Singapore,SG,,,,1.35,103.82,1236850,confirmed,2022-05-13T00:00:00Z,4291.0
843,Singapore,SG,,,,1.35,103.82,1240233,confirmed,2022-05-14T00:00:00Z,3383.0
844,Singapore,SG,,,,1.35,103.82,1242884,confirmed,2022-05-15T00:00:00Z,2651.0
845,Singapore,SG,,,,1.35,103.82,1245007,confirmed,2022-05-16T00:00:00Z,2123.0
846,Singapore,SG,,,,1.35,103.82,1247671,confirmed,2022-05-17T00:00:00Z,2664.0
847,Singapore,SG,,,,1.35,103.82,1254113,confirmed,2022-05-18T00:00:00Z,6442.0
848,Singapore,SG,,,,1.35,103.82,1258691,confirmed,2022-05-19T00:00:00Z,4578.0
849,Singapore,SG,,,,1.35,103.82,1263033,confirmed,2022-05-20T00:00:00Z,4342.0
850,Singapore,SG,,,,1.35,103.82,1266808,confirmed,2022-05-21T00:00:00Z,3775.0
851,Singapore,SG,,,,1.35,103.82,1269635,confirmed,2022-05-22T00:00:00Z,2827.0
852,Singapore,SG,,,,1.35,103.82,1272386,confirmed,2022-05-23T00:00:00Z,2751.0
853,Singapore,SG,,,,1.35,103.82,1278113,confirmed,2022-05-24T00:00:00Z,5727.0
854,Singapore,SG,,,,1.35,103.82,1282280,confirmed,2022-05-25T00:00:00Z,4167.0
855,Singapore,SG,,,,1.35,103.82,1286216,confirmed,2022-05-26T00:00:00Z,3936.0
856,Singapore,SG,,,,1.35,103.82,1290046,confirmed,2022-05-27T00:00:00Z,3830.0
857,Singapore,SG,,,,1.35,103.82,1293369,confirmed,2022-05-28T00:00:00Z,3323.0
858,Singapore,SG,,,,1.35,103.82,1295920,confirmed,2022-05-29T00:00:00Z,2551.0
859,Singapore,SG,,,,1.35,103.82,1298309,confirmed,2022-05-30T00:00:00Z,2389.0
860,Singapore,SG,,,,1.35,103.82,1303294,confirmed,2022-05-31T00:00:00Z,4985.0
861,Singapore,SG,,,,1.35,103.82,1306871,confirmed,2022-06-01T00:00:00Z,3577.0
862,Singapore,SG,,,,1.35,103.82,1310616,confirmed,2022-06-02T00:00:00Z,3745.0
863,Singapore,SG,,,,1.35,103.82,1313849,confirmed,2022-06-03T00:00:00Z,3233.0
864,Singapore,SG,,,,1.35,103.82,1316728,confirmed,2022-06-04T00:00:00Z,2879.0
